ANNO;COD_ATENEO;NOME_ATENEO;Reg_ATENEO;AREA_GEO;GENERE;COD_QUALIFICA;DESC_QUALIFICA;N_PERS
2017;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;M;5PC;Personale docente a contratto;127
2017;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;F;6CR;Collaboratori in attività di ricerca;35
2017;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;M;6CR;Collaboratori in attività di ricerca;39
2017;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;F;7CL;Collaboratori linguistici;32
2017;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;M;7CL;Collaboratori linguistici;10
2017;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;F;7TA;Personale tecnico-amministrativo;165
2017;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;M;7TA;Personale tecnico-amministrativo;97
2017;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);113
2017;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);344
2017;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;55
2017;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;101
2017;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;F;4AR;Titolare di assegno di ricerca;133
2017;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;M;4AR;Titolare di assegno di ricerca;151
2017;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;F;5PC;Personale docente a contratto;68
2017;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;M;5PC;Personale docente a contratto;171
2017;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;F;6CR;Collaboratori in attività di ricerca;304
2017;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;M;6CR;Collaboratori in attività di ricerca;402
2017;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;F;7CL;Collaboratori linguistici;28
2017;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;M;7CL;Collaboratori linguistici;6
2017;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;F;7TA;Personale tecnico-amministrativo;433
2017;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;M;7TA;Personale tecnico-amministrativo;254
2017;02301;Verona - Università degli studi;Veneto;NORD-EST;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);130
2017;02301;Verona - Università degli studi;Veneto;NORD-EST;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);307
2017;02301;Verona - Università degli studi;Veneto;NORD-EST;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;144
2017;02301;Verona - Università degli studi;Veneto;NORD-EST;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;130
2017;02301;Verona - Università degli studi;Veneto;NORD-EST;F;4AR;Titolare di assegno di ricerca;198
2017;02301;Verona - Università degli studi;Veneto;NORD-EST;M;4AR;Titolare di assegno di ricerca;140
2017;02301;Verona - Università degli studi;Veneto;NORD-EST;F;5PC;Personale docente a contratto;185
2017;02301;Verona - Università degli studi;Veneto;NORD-EST;M;5PC;Personale docente a contratto;272
2017;02301;Verona - Università degli studi;Veneto;NORD-EST;F;6CR;Collaboratori in attività di ricerca;882
2017;02301;Verona - Università degli studi;Veneto;NORD-EST;M;6CR;Collaboratori in attività di ricerca;610
2017;02301;Verona - Università degli studi;Veneto;NORD-EST;F;7CL;Collaboratori linguistici;27
2017;02301;Verona - Università degli studi;Veneto;NORD-EST;M;7CL;Collaboratori linguistici;12
2017;02301;Verona - Università degli studi;Veneto;NORD-EST;F;7TA;Personale tecnico-amministrativo;437
2017;02301;Verona - Università degli studi;Veneto;NORD-EST;M;7TA;Personale tecnico-amministrativo;233
2017;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);115
2017;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);225
2017;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;87
2017;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;74
2017;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;F;4AR;Titolare di assegno di ricerca;106
2017;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;M;4AR;Titolare di assegno di ricerca;89
2017;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;F;5PC;Personale docente a contratto;87
2017;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;M;5PC;Personale docente a contratto;130
2017;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;F;6CR;Collaboratori in attività di ricerca;114
2017;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;M;6CR;Collaboratori in attività di ricerca;80
2017;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;F;7CL;Collaboratori linguistici;66
2017;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;M;7CL;Collaboratori linguistici;13
2017;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;F;7TA;Personale tecnico-amministrativo;417
2017;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;M;7TA;Personale tecnico-amministrativo;179
2017;02702;Venezia - Università IUAV;Veneto;NORD-EST;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);40
2017;02702;Venezia - Università IUAV;Veneto;NORD-EST;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);73
2017;02702;Venezia - Università IUAV;Veneto;NORD-EST;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;12
2017;02702;Venezia - Università IUAV;Veneto;NORD-EST;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;25
2017;02702;Venezia - Università IUAV;Veneto;NORD-EST;F;4AR;Titolare di assegno di ricerca;40
2017;02702;Venezia - Università IUAV;Veneto;NORD-EST;M;4AR;Titolare di assegno di ricerca;32
2017;02702;Venezia - Università IUAV;Veneto;NORD-EST;F;5PC;Personale docente a contratto;46
2017;02702;Venezia - Università IUAV;Veneto;NORD-EST;M;5PC;Personale docente a contratto;121
2017;02702;Venezia - Università IUAV;Veneto;NORD-EST;F;6CR;Collaboratori in attività di ricerca;51
2017;02702;Venezia - Università IUAV;Veneto;NORD-EST;M;6CR;Collaboratori in attività di ricerca;60
2017;02702;Venezia - Università IUAV;Veneto;NORD-EST;F;7CL;Collaboratori linguistici;0
2017;02702;Venezia - Università IUAV;Veneto;NORD-EST;M;7CL;Collaboratori linguistici;0
2017;02702;Venezia - Università IUAV;Veneto;NORD-EST;F;7TA;Personale tecnico-amministrativo;164
2017;02702;Venezia - Università IUAV;Veneto;NORD-EST;M;7TA;Personale tecnico-amministrativo;97
2017;02801;Padova - Università degli studi;Veneto;NORD-EST;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);439
2017;02801;Padova - Università degli studi;Veneto;NORD-EST;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);996
2017;02801;Padova - Università degli studi;Veneto;NORD-EST;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;323
2017;02801;Padova - Università degli studi;Veneto;NORD-EST;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;382
2017;02801;Padova - Università degli studi;Veneto;NORD-EST;F;4AR;Titolare di assegno di ricerca;411
2017;02801;Padova - Università degli studi;Veneto;NORD-EST;M;4AR;Titolare di assegno di ricerca;468
2017;02801;Padova - Università degli studi;Veneto;NORD-EST;F;5PC;Personale docente a contratto;576
2017;02801;Padova - Università degli studi;Veneto;NORD-EST;M;5PC;Personale docente a contratto;934
2017;02801;Padova - Università degli studi;Veneto;NORD-EST;F;6CR;Collaboratori in attività di ricerca;2034
2017;02801;Padova - Università degli studi;Veneto;NORD-EST;M;6CR;Collaboratori in attività di ricerca;1949
2017;02801;Padova - Università degli studi;Veneto;NORD-EST;F;7CL;Collaboratori linguistici;31
2017;02801;Padova - Università degli studi;Veneto;NORD-EST;M;7CL;Collaboratori linguistici;10
2017;02801;Padova - Università degli studi;Veneto;NORD-EST;F;7TA;Personale tecnico-amministrativo;1414
2017;02801;Padova - Università degli studi;Veneto;NORD-EST;M;7TA;Personale tecnico-amministrativo;882
2017;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);119
2017;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);288
2017;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;96
2017;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;140
2017;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;F;4AR;Titolare di assegno di ricerca;84
2017;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;M;4AR;Titolare di assegno di ricerca;84
2017;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;F;5PC;Personale docente a contratto;111
2017;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;M;5PC;Personale docente a contratto;175
2017;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;F;6CR;Collaboratori in attività di ricerca;321
2017;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;M;6CR;Collaboratori in attività di ricerca;221
2017;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;F;7CL;Collaboratori linguistici;20
2017;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;M;7CL;Collaboratori linguistici;10
2017;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;F;7TA;Personale tecnico-amministrativo;323
2017;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;M;7TA;Personale tecnico-amministrativo;210
2017;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);107
2017;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);295
2017;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;106
2017;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;128
2017;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;F;4AR;Titolare di assegno di ricerca;102
2017;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;M;4AR;Titolare di assegno di ricerca;79
2017;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;F;5PC;Personale docente a contratto;117
2017;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;M;5PC;Personale docente a contratto;143
2017;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;F;6CR;Collaboratori in attività di ricerca;281
2017;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;M;6CR;Collaboratori in attività di ricerca;182
2017;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;F;7CL;Collaboratori linguistici;24
2017;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;M;7CL;Collaboratori linguistici;8
2017;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;F;7TA;Personale tecnico-amministrativo;383
2017;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;M;7TA;Personale tecnico-amministrativo;256
2017;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);7
2017;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);53
2017;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;3
2017;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;17
2017;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;F;4AR;Titolare di assegno di ricerca;29
2017;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;M;4AR;Titolare di assegno di ricerca;73
2017;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;F;5PC;Personale docente a contratto;7
2017;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;M;5PC;Personale docente a contratto;22
2017;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;F;6CR;Collaboratori in attività di ricerca;43
2017;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;M;6CR;Collaboratori in attività di ricerca;60
2017;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;F;7CL;Collaboratori linguistici;0
2017;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;M;7CL;Collaboratori linguistici;0
2017;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;F;7TA;Personale tecnico-amministrativo;69
2017;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;M;7TA;Personale tecnico-amministrativo;43
2017;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);177
2017;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);402
2017;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;138
2017;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;158
2017;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;F;4AR;Titolare di assegno di ricerca;104
2017;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;M;4AR;Titolare di assegno di ricerca;89
2017;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;F;5PC;Personale docente a contratto;121
2017;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;M;5PC;Personale docente a contratto;132
2017;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;F;6CR;Collaboratori in attività di ricerca;617
2017;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;M;6CR;Collaboratori in attività di ricerca;362
2017;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;F;7CL;Collaboratori linguistici;13
2017;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;M;7CL;Collaboratori linguistici;1
2017;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;F;7TA;Personale tecnico-amministrativo;558
2017;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;M;7TA;Personale tecnico-amministrativo;302
2017;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);176
2017;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);339
2017;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;124
2017;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;127
2017;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;F;4AR;Titolare di assegno di ricerca;177
2017;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;M;4AR;Titolare di assegno di ricerca;147
2017;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;F;5PC;Personale docente a contratto;55
2017;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;M;5PC;Personale docente a contratto;121
2017;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;F;6CR;Collaboratori in attività di ricerca;634
2017;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;M;6CR;Collaboratori in attività di ricerca;368
2017;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;F;7CL;Collaboratori linguistici;18
2017;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;M;7CL;Collaboratori linguistici;1
2017;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;F;7TA;Personale tecnico-amministrativo;443
2017;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;M;7TA;Personale tecnico-amministrativo;206
2017;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);614
2017;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);1132
2017;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;457
2017;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;515
2017;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;F;4AR;Titolare di assegno di ricerca;606
2017;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;M;4AR;Titolare di assegno di ricerca;592
2017;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;F;5PC;Personale docente a contratto;328
2017;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;M;5PC;Personale docente a contratto;473
2017;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;F;6CR;Collaboratori in attività di ricerca;752
2017;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;M;6CR;Collaboratori in attività di ricerca;628
2017;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;F;7CL;Collaboratori linguistici;55
2017;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;M;7CL;Collaboratori linguistici;16
2017;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;F;7TA;Personale tecnico-amministrativo;1904
2017;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;M;7TA;Personale tecnico-amministrativo;990
2017;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);107
2017;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);282
2017;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;92
2017;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;108
2017;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;F;4AR;Titolare di assegno di ricerca;129
2017;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;M;4AR;Titolare di assegno di ricerca;132
2017;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;F;5PC;Personale docente a contratto;194
2017;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;M;5PC;Personale docente a contratto;184
2017;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;F;6CR;Collaboratori in attività di ricerca;327
2017;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;M;6CR;Collaboratori in attività di ricerca;211
2017;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;F;7CL;Collaboratori linguistici;0
2017;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;M;7CL;Collaboratori linguistici;0
2017;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;F;7TA;Personale tecnico-amministrativo;371
2017;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;M;7TA;Personale tecnico-amministrativo;163
2017;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);65
2017;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);118
2017;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;76
2017;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;65
2017;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;F;4AR;Titolare di assegno di ricerca;42
2017;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;M;4AR;Titolare di assegno di ricerca;31
2017;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;F;5PC;Personale docente a contratto;188
2017;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;M;5PC;Personale docente a contratto;213
2017;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;F;6CR;Collaboratori in attività di ricerca;34
2017;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;M;6CR;Collaboratori in attività di ricerca;25
2017;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;F;7CL;Collaboratori linguistici;31
2017;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;M;7CL;Collaboratori linguistici;6
2017;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;F;7TA;Personale tecnico-amministrativo;200
2017;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;M;7TA;Personale tecnico-amministrativo;166
2017;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);88
2017;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);245
2017;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;79
2017;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;104
2017;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;F;4AR;Titolare di assegno di ricerca;112
2017;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;M;4AR;Titolare di assegno di ricerca;122
2017;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;F;5PC;Personale docente a contratto;62
2017;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;M;5PC;Personale docente a contratto;140
2017;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;F;6CR;Collaboratori in attività di ricerca;313
2017;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;M;6CR;Collaboratori in attività di ricerca;473
2017;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;F;7CL;Collaboratori linguistici;4
2017;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;M;7CL;Collaboratori linguistici;1
2017;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;F;7TA;Personale tecnico-amministrativo;330
2017;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;M;7TA;Personale tecnico-amministrativo;200
2017;04301;Macerata - Università degli studi;Marche;CENTRO;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);75
2017;04301;Macerata - Università degli studi;Marche;CENTRO;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);100
2017;04301;Macerata - Università degli studi;Marche;CENTRO;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;64
2017;04301;Macerata - Università degli studi;Marche;CENTRO;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;45
2017;04301;Macerata - Università degli studi;Marche;CENTRO;F;4AR;Titolare di assegno di ricerca;7
2017;04301;Macerata - Università degli studi;Marche;CENTRO;F;5PC;Personale docente a contratto;92
2017;04301;Macerata - Università degli studi;Marche;CENTRO;M;5PC;Personale docente a contratto;92
2017;04301;Macerata - Università degli studi;Marche;CENTRO;F;6CR;Collaboratori in attività di ricerca;23
2017;04301;Macerata - Università degli studi;Marche;CENTRO;M;6CR;Collaboratori in attività di ricerca;25
2017;04301;Macerata - Università degli studi;Marche;CENTRO;F;7CL;Collaboratori linguistici;18
2017;04301;Macerata - Università degli studi;Marche;CENTRO;M;7CL;Collaboratori linguistici;7
2017;04301;Macerata - Università degli studi;Marche;CENTRO;F;7TA;Personale tecnico-amministrativo;178
2017;04301;Macerata - Università degli studi;Marche;CENTRO;M;7TA;Personale tecnico-amministrativo;97
2017;04302;Camerino - Università degli studi;Marche;CENTRO;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);44
2017;04302;Camerino - Università degli studi;Marche;CENTRO;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);119
2017;04302;Camerino - Università degli studi;Marche;CENTRO;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;53
2017;04302;Camerino - Università degli studi;Marche;CENTRO;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;68
2017;04302;Camerino - Università degli studi;Marche;CENTRO;F;4AR;Titolare di assegno di ricerca;17
2017;04302;Camerino - Università degli studi;Marche;CENTRO;M;4AR;Titolare di assegno di ricerca;23
2017;04302;Camerino - Università degli studi;Marche;CENTRO;F;5PC;Personale docente a contratto;40
2017;04302;Camerino - Università degli studi;Marche;CENTRO;M;5PC;Personale docente a contratto;113
2017;04302;Camerino - Università degli studi;Marche;CENTRO;F;6CR;Collaboratori in attività di ricerca;35
2017;04302;Camerino - Università degli studi;Marche;CENTRO;M;6CR;Collaboratori in attività di ricerca;45
2017;04302;Camerino - Università degli studi;Marche;CENTRO;F;7CL;Collaboratori linguistici;1
2017;04302;Camerino - Università degli studi;Marche;CENTRO;M;7CL;Collaboratori linguistici;1
2017;04302;Camerino - Università degli studi;Marche;CENTRO;F;7TA;Personale tecnico-amministrativo;146
2017;04302;Camerino - Università degli studi;Marche;CENTRO;M;7TA;Personale tecnico-amministrativo;114
2017;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);2
2017;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);13
